ewas_beta,ewas_p,clpm_beta,clpm_p,converged,sign_opposite
-0.550754462935048,9.00103321402635e-06,0.407995034297952,2.02060590481779e-14,TRUE,TRUE
-0.645932249401739,6.62143944656538e-07,0.37074780066822,2.82751599911535e-12,TRUE,TRUE
-0.354504680925013,0.00188508112292922,0.298952607316914,1.2905285151632e-07,TRUE,TRUE
-0.508681674963927,6.52140261907742e-05,0.352005452232614,1.38818134765017e-09,TRUE,TRUE
-0.493557847930542,0.000716353038433572,0.271335333086829,6.14530870635122e-10,TRUE,TRUE
-0.501748006847921,1.86534923272627e-05,0.377091941436069,5.84127413105762e-10,TRUE,TRUE
-0.529671925560358,0.000111739400672225,0.299394037207916,4.74168326825009e-09,TRUE,TRUE
-0.39840290010369,0.003183113267669,0.296024146979874,9.22288223570433e-09,TRUE,TRUE
-0.51183054602523,0.000469254419593804,0.227130099694658,2.94479287854532e-05,TRUE,TRUE
-0.668411257547649,6.22540583510028e-07,0.254901547812417,2.67035406120719e-06,TRUE,TRUE
-0.399157029366378,0.000613006058592451,0.314928983659052,3.90302530295372e-08,TRUE,TRUE
-0.259330205529947,0.0396474302645677,0.230199451174448,8.85740617344588e-05,TRUE,TRUE
-0.381524184864315,0.00501159291292218,0.242945213314889,2.52281566102131e-05,TRUE,TRUE
-0.602862598653991,1.17586657696556e-05,0.366436176656627,2.06121120172043e-10,TRUE,TRUE
-0.465167792071081,0.000380766285428489,0.239062694716461,7.79782753523861e-06,TRUE,TRUE
-0.401698760683912,0.0014262325284559,0.266336970154547,4.62471022877331e-06,TRUE,TRUE
-0.455419234858636,0.000369458884181096,0.331985174284992,1.84392798807664e-08,TRUE,TRUE
-0.562513454134007,5.71619776115823e-05,0.322356421315502,1.33770772237085e-11,TRUE,TRUE
-0.557625974638815,0.000187409892166772,0.226449321712594,9.46970613036058e-09,TRUE,TRUE
-0.495233828670107,0.00026224875114411,0.325980520838674,1.03757900049573e-08,TRUE,TRUE
-0.550484308559242,9.25026898854698e-05,0.258271961781999,2.3811279614705e-09,TRUE,TRUE
-0.398918512915023,0.00456944553524669,0.219706566163616,0.000452715661393155,TRUE,TRUE
-0.628449817377522,2.94236645535298e-06,0.344913412201599,9.1926466438963e-14,TRUE,TRUE
-0.487639635965824,4.49334825034179e-05,0.319877443853614,6.26290130867346e-11,TRUE,TRUE
-0.46182010285257,0.0002164221063934,0.233887585604853,2.95732731283582e-05,TRUE,TRUE
-0.721594794015031,1.0022790643375e-06,0.302869278976696,8.12683254025615e-14,TRUE,TRUE
-0.380902974285871,0.00550009622683638,0.248825207411671,5.19371853813233e-06,TRUE,TRUE
-0.446717614317255,0.000337828031004181,0.289286905504629,1.07125716963807e-06,TRUE,TRUE
-0.472519813467766,0.000183118192579794,0.280574729508956,2.76384732877943e-08,TRUE,TRUE
-0.416075214035437,0.00050078925681309,0.360372187663887,1.44290890347065e-09,TRUE,TRUE
-0.442470211381522,0.00046127834789444,0.260393566898491,8.3478548518201e-09,TRUE,TRUE
-0.570764034138305,4.41099535011758e-06,0.349422478122594,9.53217504928716e-11,TRUE,TRUE
-0.468228456610975,0.000535649140461198,0.273333596018724,1.31969922101405e-07,TRUE,TRUE
-0.516049080558556,4.71957175053088e-05,0.255784811976225,3.55825888753714e-08,TRUE,TRUE
-0.537015942890528,0.000140725939609528,0.25369992519177,3.01093843191325e-08,TRUE,TRUE
-0.391421797872978,0.00042184454442821,0.231645796574309,0.000113985172708331,TRUE,TRUE
-0.607691005553327,7.26706417456863e-06,0.262030593422668,3.18097108653603e-08,TRUE,TRUE
-0.502075963114471,0.000263128872317092,0.326771438234049,2.17104112465449e-11,TRUE,TRUE
-0.370765033081977,0.000696799071739852,0.249613046387904,4.13158794665414e-06,TRUE,TRUE
-0.527756019402849,1.03806148514667e-05,0.359191902199789,2.23205853799868e-09,TRUE,TRUE
-0.452604444080658,0.000185443024216237,0.313702906044216,2.63096544550479e-09,TRUE,TRUE
-0.372150312155008,0.00592909752047734,0.25245383969685,1.53120724633027e-06,TRUE,TRUE
-0.452312702442134,0.000808433448054299,0.290605636072495,9.34650135064885e-10,TRUE,TRUE
-0.288622519238183,0.0160757034613278,0.274267903558507,7.67111581922997e-06,TRUE,TRUE
-0.453189129196847,0.00207247971568101,0.316717211886678,3.84137166520304e-14,TRUE,TRUE
-0.359592343993583,0.0069464646169366,0.310841353664449,4.71156469394884e-09,TRUE,TRUE
-0.367584034029609,0.00720268304533958,0.277993240121847,4.08635572046734e-08,TRUE,TRUE
-0.437166960392137,0.000294814778306852,0.277047114466598,6.07823003040409e-07,TRUE,TRUE
-0.468166418909857,0.00101325694040045,0.286455987951638,3.42564931976597e-09,TRUE,TRUE
-0.485795375855361,0.000191009002332614,0.351859249838286,2.34268671128746e-09,TRUE,TRUE
-0.595941887690969,7.15827393164526e-06,0.315804358392022,5.24091881004551e-12,TRUE,TRUE
-0.512678921339194,2.67052420641911e-05,0.207037599874135,4.33072944188151e-05,TRUE,TRUE
-0.638700033483588,2.95409361780102e-06,0.272863250604203,7.09819880650997e-08,TRUE,TRUE
-0.350572596941411,0.00295456662664933,0.32236216155264,1.76933523388101e-08,TRUE,TRUE
-0.412545116822052,0.000612079248691723,0.434952088337816,1.30455646285554e-11,TRUE,TRUE
-0.469460647375241,0.0003593502716433,0.343431377387947,2.32165398017514e-11,TRUE,TRUE
-0.538679983083546,1.33445900949635e-05,0.282049776269417,6.29287109310539e-07,TRUE,TRUE
-0.369713892681941,0.000587116911202179,0.314834840812159,9.49161709229429e-08,TRUE,TRUE
-0.411557472837091,0.00122304659389669,0.302206906345702,4.14722478581098e-10,TRUE,TRUE
-0.639982042415316,4.8513144667184e-06,0.259711903088063,4.86365621110707e-08,TRUE,TRUE
-0.735111916288858,4.58801114312722e-07,0.348419682962709,0,TRUE,TRUE
-0.256511862682108,0.0679290657617599,0.260243628590672,1.28666421794765e-05,TRUE,TRUE
-0.596404452055723,9.58545479352608e-07,0.28533346787872,6.82811251984106e-09,TRUE,TRUE
-0.337806233315148,0.0100763680987694,0.267229708767239,4.93812953861195e-07,TRUE,TRUE
-0.728518612345131,1.96983386191781e-09,0.400208934038424,6.83897383169096e-14,TRUE,TRUE
-0.607042921554062,3.76058091536598e-06,0.316099862108158,1.97151850400701e-10,TRUE,TRUE
-0.407084714299233,0.00244267846421954,0.313568501943403,4.91605689489916e-09,TRUE,TRUE
-0.4006788548325,0.00320800464656537,0.29398313878372,9.44902978083917e-09,TRUE,TRUE
-0.50536390043846,0.000680880650268788,0.311447852120526,8.56805737470268e-11,TRUE,TRUE
-0.343365211397597,0.00943472545536742,0.21646546575972,1.19578211617011e-05,TRUE,TRUE
-0.421512080198054,0.000829468070440934,0.273256561777344,3.94520398128151e-07,TRUE,TRUE
-0.377000878189331,0.00063075441333975,0.277298867983048,9.17599089378385e-07,TRUE,TRUE
-0.447672708979736,0.000548339729671357,0.297921372243189,3.80491207430111e-08,TRUE,TRUE
-0.616490048694878,1.28884708801155e-06,0.387390931849494,5.17541565159263e-12,TRUE,TRUE
-0.585283817771289,4.22900981679831e-06,0.319895977646359,1.25059407274364e-08,TRUE,TRUE
-0.473942653139524,0.00274967343045021,0.22463589017375,5.31762279099013e-07,TRUE,TRUE
-0.436623038784807,0.000261067314263422,0.309661536794441,1.05988646526001e-07,TRUE,TRUE
-0.41568579755928,0.00116909430071509,0.364366901084006,3.74162922867072e-11,TRUE,TRUE
-0.46748888030116,0.00160034928870881,0.257217842355736,2.77106297619234e-06,TRUE,TRUE
-0.670074021927424,7.53878985852733e-07,0.300867775259803,2.71855360445272e-09,TRUE,TRUE
-0.585818498960977,2.21604776918467e-05,0.288310823546096,1.20926535451815e-09,TRUE,TRUE
-0.345313727882473,0.0056369741608634,0.241772394718754,1.66807405519442e-05,TRUE,TRUE
-0.372760484333235,0.0203975143250962,0.204871224362121,3.85464256114076e-06,TRUE,TRUE
-0.329648973517529,0.0166241512688123,0.324860228637692,1.50673162835346e-09,TRUE,TRUE
-0.461838198150748,0.000264241567118222,0.308809552611968,1.48312278014373e-08,TRUE,TRUE
-0.608486201438695,3.42181815163785e-06,0.416542349034044,1.15463194561016e-14,TRUE,TRUE
-0.136076448218774,0.3210843237063,0.228260494736449,1.01833591228395e-05,TRUE,TRUE
-0.666546671891347,1.65086954932923e-06,0.334158836887392,1.24344978758018e-14,TRUE,TRUE
-0.411867467630508,0.00255031029106714,0.230303543382363,1.61192707428537e-05,TRUE,TRUE
-0.692170224059093,5.67013764126186e-08,0.370067231456175,0,TRUE,TRUE
-0.267387139893561,0.0516061784811129,0.181507036546222,0.00125094319908725,TRUE,TRUE
-0.543180318078702,6.36824842823906e-06,0.351930966849391,1.29440902441047e-11,TRUE,TRUE
-0.364865455900017,0.0132108172615462,0.248946214807772,3.00079652426621e-05,TRUE,TRUE
-0.33629058225839,0.0095536979933947,0.318039876090529,1.73406533576781e-09,TRUE,TRUE
-0.27796311287678,0.0113357024953458,0.333749962385783,1.147843819993e-08,TRUE,TRUE
-0.34236200352338,0.00319467469987635,0.277338083851332,2.16606889358317e-06,TRUE,TRUE
-0.544030586095421,6.91122490769993e-05,0.308949796075487,9.61949542244156e-09,TRUE,TRUE
-0.27425767039664,0.036030764060612,0.272372029420423,1.5001984987606e-08,TRUE,TRUE
-0.340344288945795,0.00810852024929866,0.368562172279024,1.44769307652837e-10,TRUE,TRUE
-0.596353709043247,1.68307339749601e-05,0.311242477581542,1.47377665626891e-11,TRUE,TRUE
-0.480854648851654,0.00167181890694962,0.323046757015945,8.65973959207622e-15,TRUE,TRUE
-0.424466260763692,0.00067846248917043,0.287839590481704,3.34845484672996e-10,TRUE,TRUE
-0.398560135933204,0.00138861835400748,0.307711781570997,3.71565519463601e-07,TRUE,TRUE
-0.605055869606287,1.99985207898614e-05,0.279661371039807,2.68138844461419e-11,TRUE,TRUE
-0.334589717209931,0.0180153071388249,0.24979085312307,9.76183893808269e-06,TRUE,TRUE
-0.278871576376734,0.0381667225990708,0.304326465649899,3.09364287076619e-07,TRUE,TRUE
-0.563965089396111,7.0929264728466e-06,0.390698188664496,1.20770060618725e-12,TRUE,TRUE
-0.592590677657405,2.84936001353427e-05,0.308793955301221,1.68564229241497e-09,TRUE,TRUE
-0.456986753134599,0.00133204984955033,0.283106820674765,5.10903859218814e-08,TRUE,TRUE
-0.613605570130479,1.80847334707033e-05,0.325447138608099,2.81752399189372e-12,TRUE,TRUE
-0.237360664948677,0.0692052997663214,0.23757597430931,1.99593513208196e-05,TRUE,TRUE
-0.550689575995185,0.000205356762084623,0.357217938779522,4.9915627187147e-13,TRUE,TRUE
-0.435268574926542,0.00102998727679096,0.305422373103087,3.36149736934743e-08,TRUE,TRUE
-0.408700694773063,0.00149580935133887,0.240420575586354,5.40852132369096e-06,TRUE,TRUE
-0.442365815343157,2.57611502758547e-05,0.292836039827876,2.49151810294279e-10,TRUE,TRUE
-0.391913786441948,0.00813332022117408,0.257370239344384,1.67276863471955e-08,TRUE,TRUE
-0.471932373489016,0.000678664152930528,0.308762950410167,1.18976006824312e-09,TRUE,TRUE
-0.447516012815193,0.00117321949674183,0.255793815021324,3.23137625990455e-07,TRUE,TRUE
-0.571547310280294,4.03845252408036e-05,0.343092534034181,4.44089209850063e-15,TRUE,TRUE
-0.601721956065128,2.20737738112872e-05,0.312210401470394,3.88840071252616e-11,TRUE,TRUE
-0.544212847476333,5.98616734325971e-06,0.227539280455987,3.30453902754879e-05,TRUE,TRUE
-0.364952784882873,0.00183290244503719,0.257779935236978,4.39288539610949e-06,TRUE,TRUE
-0.623123847094623,3.3182753280884e-05,0.268770031287514,1.51218013666465e-08,TRUE,TRUE
-0.616594865790515,3.99913446843985e-07,0.366484795097061,1.74971148680925e-13,TRUE,TRUE
-0.488115382448196,1.77908145314132e-05,0.31872914729423,6.18481684977468e-07,TRUE,TRUE
-0.451379745997243,0.000645744857503037,0.230137559862614,2.06764499564027e-05,TRUE,TRUE
-0.39010556264502,0.000834895131345333,0.250722495955796,4.87548819043671e-05,TRUE,TRUE
-0.405301718089297,0.00145146149524738,0.317897268826353,9.9284198196159e-08,TRUE,TRUE
-0.509967160789792,0.000651249152792254,0.276281222131711,9.20433658180286e-08,TRUE,TRUE
-0.458492024467128,0.000357229836936128,0.315585708199403,1.42442724282432e-10,TRUE,TRUE
-0.395374450615069,0.00376364607979893,0.253932187252296,5.86373069433321e-07,TRUE,TRUE
-0.235720804760482,0.0934799249584507,0.214662566710017,3.38323428057397e-05,TRUE,TRUE
-0.421684373340653,0.00376269182598826,0.219513237659679,2.3072757031839e-05,TRUE,TRUE
-0.548497642864414,2.15688625014883e-06,0.346956847594972,1.75339520680495e-10,TRUE,TRUE
-0.44830482997399,0.00127602964370383,0.272562534832385,1.85442631561727e-06,TRUE,TRUE
-0.629242333731635,3.20822131600344e-07,0.293243233092983,7.83092442002698e-08,TRUE,TRUE
-0.429445414903735,0.000989355708414155,0.369449415160768,7.77822251052385e-13,TRUE,TRUE
-0.585983979744852,2.51914723492386e-05,0.376423392164645,1.70974345792274e-14,TRUE,TRUE
-0.564752837085066,6.74781998085352e-06,0.347289995702955,7.46092077008598e-12,TRUE,TRUE
-0.540993710044611,8.56873255610918e-06,0.330043648019882,2.93076674040549e-12,TRUE,TRUE
-0.364288153918843,0.0123473945955951,0.298252243392837,2.2538029664787e-08,TRUE,TRUE
-0.545134345165155,8.09304792793088e-06,0.401087817577381,0,TRUE,TRUE
-0.487701467196252,0.000118814456111553,0.275051868834844,4.99746688475966e-10,TRUE,TRUE
-0.49466988462431,4.82529102201047e-05,0.323751790093757,2.49134601837397e-09,TRUE,TRUE
-0.688155061502606,2.195913581721e-06,0.355276693343056,1.16573417585641e-13,TRUE,TRUE
-0.51670115872899,0.000161712161737604,0.352816031271447,0,TRUE,TRUE
-0.637286052436423,4.60594303254355e-06,0.312419768711124,3.89261956001974e-11,TRUE,TRUE
-0.488729225296677,0.00042155343105223,0.292207715677923,1.55254917810765e-08,TRUE,TRUE
-0.491703477676216,3.02290674610675e-05,0.329975927716191,6.44986020148508e-09,TRUE,TRUE
-0.402397653900308,0.00249689926533224,0.252043322846245,3.11054100254893e-08,TRUE,TRUE
-0.380486310082935,0.00218047039577393,0.299038911344412,8.93658143041876e-08,TRUE,TRUE
-0.441505063549976,0.000269117578081996,0.340785465842865,5.78447512111779e-10,TRUE,TRUE
-0.573829966719387,8.90437769606657e-05,0.26827667467435,2.68468656194898e-08,TRUE,TRUE
-0.561696955972419,3.55203888739995e-05,0.287129815039817,1.1630183927025e-08,TRUE,TRUE
-0.427504013169246,0.00111020015143414,0.206035535617735,2.42166069641669e-06,TRUE,TRUE
-0.628924971903221,7.72226547155959e-07,0.358738400221335,2.17603712826531e-14,TRUE,TRUE
-0.60500760241015,3.45915664718105e-06,0.251219799172412,1.99175886961278e-06,TRUE,TRUE
-0.66314331968148,1.08465940219045e-08,0.383642725474888,4.30766533554561e-14,TRUE,TRUE
-0.415060733679812,0.000786218845673405,0.334945724872473,8.38044078577127e-10,TRUE,TRUE
-0.531159979952461,3.0394208169429e-06,0.322849020251495,6.04735972409287e-09,TRUE,TRUE
-0.370232308837313,0.00479347952948568,0.284395387257142,1.5189467461596e-09,TRUE,TRUE
-0.546837947174005,1.75967070409089e-05,0.333629036434803,5.87259885165281e-09,TRUE,TRUE
-0.554431591735192,4.47806658118667e-05,0.383978353938876,1.0547118733939e-12,TRUE,TRUE
-0.460984188297372,0.00102808921021992,0.289929158220407,7.12419412352006e-09,TRUE,TRUE
-0.565669027632472,0.000237707204361679,0.213104519798443,3.23887134578982e-06,TRUE,TRUE
-0.565243656470771,4.01413551752884e-06,0.288830627078568,2.60287182118901e-06,TRUE,TRUE
-0.743397508809907,8.15943930501407e-08,0.273392109651049,1.49585059894264e-08,TRUE,TRUE
-0.418468767480034,0.00235548263859487,0.306729262657624,2.74497364838311e-08,TRUE,TRUE
-0.727677992617914,1.60802179894329e-09,0.387531990086308,1.77635683940025e-15,TRUE,TRUE
-0.687074721359968,1.68815390475429e-07,0.360802169718699,1.61801683162821e-11,TRUE,TRUE
-0.334138841540029,0.0141001923005576,0.249842800029798,2.6326081692396e-07,TRUE,TRUE
-0.574155402961996,5.57675151903547e-06,0.404181163041007,1.7705836796722e-12,TRUE,TRUE
-0.605642269818605,2.30146304100454e-07,0.386908700771999,6.66133814775094e-16,TRUE,TRUE
-0.440572015472729,0.00156374274626232,0.199286654066008,3.15300262012652e-05,TRUE,TRUE
-0.321504122024441,0.00624702494809411,0.323890340724095,2.452980041312e-10,TRUE,TRUE
-0.546228826259455,3.62655414130258e-05,0.267159985969833,3.26477937129255e-07,TRUE,TRUE
-0.443526286226979,7.81186351717541e-05,0.291572520324675,2.48871752095425e-07,TRUE,TRUE
-0.420618851421381,2.97072041192346e-05,0.361456629485524,1.04879438467265e-10,TRUE,TRUE
-0.554979548849546,1.60263300605597e-05,0.239486184255685,1.53513523091231e-05,TRUE,TRUE
-0.830710962368326,3.59377098481821e-09,0.359635449549763,1.11022302462516e-15,TRUE,TRUE
-0.378807019818852,0.00212354221649186,0.328323531636714,1.43053711099128e-08,TRUE,TRUE
-0.572142031343775,3.03382473775045e-05,0.363723252248384,3.10862446895044e-15,TRUE,TRUE
-0.493267069019197,0.000400423112785559,0.287449503029499,1.21018297605247e-08,TRUE,TRUE
-0.306232221009517,0.0149734245597378,0.287706068596403,5.02418565861973e-07,TRUE,TRUE
-0.53949295742871,3.37237852260614e-06,0.370495921984128,2.46469511466785e-14,TRUE,TRUE
-0.595822662164372,1.13740431499156e-05,0.255748059833781,8.05833977324255e-08,TRUE,TRUE
-0.550723192015411,5.5533636758856e-05,0.317676869102643,3.84763154670509e-09,TRUE,TRUE
-0.571670013024691,1.92569543277331e-06,0.348980605851873,7.57620632896305e-11,TRUE,TRUE
-0.507322386222157,0.000247974190452961,0.285522525477713,5.36466821632331e-07,TRUE,TRUE
-0.452054964142922,0.00118082139681923,0.320652523930571,1.71507252844094e-12,TRUE,TRUE
-0.410526524042025,0.00593206102833516,0.271370936229931,1.21692078636215e-09,TRUE,TRUE
-0.418686986561455,0.00121478819515382,0.253278431989482,1.33306339726857e-05,TRUE,TRUE
-0.399674534657845,0.00536076518896875,0.204315664325746,0.000118366053492247,TRUE,TRUE
-0.576077817345558,3.75696761384505e-06,0.242102925774151,2.57739203912699e-06,TRUE,TRUE
-0.436941350321592,0.00488808273474671,0.28866268038423,6.55670140403686e-09,TRUE,TRUE
-0.499785911290912,6.52599105889222e-05,0.324530285810846,2.45738118742622e-09,TRUE,TRUE
-0.627080951547123,5.54296012361129e-06,0.304707602633833,7.02196079060968e-10,TRUE,TRUE
-0.391196183495684,0.0011224894829886,0.289606002152877,3.58785283705032e-07,TRUE,TRUE
-0.30304668891287,0.00922317030926282,0.348769187237031,1.64757096854373e-13,TRUE,TRUE
-0.445523029780355,1.25369643501114e-05,0.430650787290165,1.55431223447522e-15,TRUE,TRUE
-0.293701718498313,0.0394054973601918,0.188892728765511,0.000103361609986363,TRUE,TRUE
-0.472865036670207,0.00026909984404046,0.299043689020148,2.98353006522589e-07,TRUE,TRUE
-0.563577150806644,1.08255093644491e-05,0.329998861962547,2.12017081668847e-08,TRUE,TRUE
-0.159661035486559,0.298403086551751,0.197747254995379,0.000289835117967874,TRUE,TRUE
-0.400735290950719,0.00609988037138794,0.305781930054568,8.28260948715354e-09,TRUE,TRUE
-0.620221602949657,6.62017436209476e-07,0.334067086720738,4.55852124936484e-08,TRUE,TRUE
-0.605520641975452,1.96241544621657e-08,0.459147744693464,0,TRUE,TRUE
-0.358512822021398,0.00134765657555751,0.278840982898658,3.44498337190302e-07,TRUE,TRUE
-0.582492684934039,1.03406807574325e-05,0.405070946180329,8.21565038222616e-15,TRUE,TRUE
-0.48796975802452,9.2219920653472e-05,0.330027829264171,3.49055184756253e-09,TRUE,TRUE
-0.425054954516139,0.00279967234290897,0.285597601148262,4.50084280956276e-09,TRUE,TRUE
